,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
538,1453,0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.7348469228,11,1,1,0,1,11,1,1,2,1,11,2,0.316227766,0.7543811431,0.30331501780000003,3.6055512755000003,0.6,0.6,0.1,4,1,4,5,10,2,7,7,2,0,12,0,0,1,0,0,0
539,1455,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.2,1.2987975208,7,1,1,2,0,1,1,1,2,1,1,0,0.3741657387,0.8790608248999999,0.33615472630000004,3.4641016150999997,0.5,0.1,0.8,3,3,9,1,10,2,11,7,2,5,6,0,1,1,0,1,0
540,1456,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.8,0.5,0.7774155903,6,1,-1,0,1,11,1,1,0,1,16,3,0.3741657387,0.7173038362,0.3887158345,3.3166247904,0.0,0.8,0.5,1,1,8,4,10,4,11,4,1,1,15,0,1,1,1,0,0
541,1460,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.3,0.4,-1.0,11,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5033975476,0.3687817783,0.0,0.5,0.7,0.2,4,2,9,2,9,4,5,3,2,3,5,0,1,1,0,0,1
542,1463,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.8,1.3899190624000002,11,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.8544003745000001,0.3708099244,3.6055512755000003,0.2,0.9,0.8,4,2,6,3,9,4,6,5,3,2,8,0,1,1,0,0,0
543,1464,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.5,0.8937281466,11,1,1,0,1,1,1,1,2,1,38,3,0.316227766,0.7289327645,0.299165506,3.4641016150999997,0.3,0.6,0.3,3,2,6,2,8,5,9,5,0,1,11,0,0,0,0,1,0
544,1466,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.4,0.87535707,7,1,-1,1,-1,12,1,1,2,1,104,3,0.44721359549999995,0.9206761798,0.4701063709,3.4641016150999997,0.7,0.7,0.8,4,2,8,2,11,5,11,3,2,1,14,0,0,1,1,0,0
545,1467,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.7996092796,10,1,-1,2,-1,11,1,1,2,1,14,0,0.3741657387,0.6903706036,0.4302324953,3.0,0.8,0.8,0.9,0,1,7,2,9,3,13,4,0,1,7,0,0,0,0,0,0
546,1469,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.5,0.7766112284000001,11,1,0,0,0,10,1,1,2,1,28,3,0.3741657387,0.6393759871,0.3248076354,2.0,0.7,0.7,0.7,3,2,8,2,10,3,14,9,1,2,9,0,1,1,0,1,0
547,1473,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.9151502609000001,10,1,-1,0,-1,11,1,1,1,1,101,3,0.3741657387,0.8562241731999999,0.3850973903,3.6055512755000003,0.7,0.6,0.6,1,3,8,4,7,4,7,2,3,2,6,1,1,1,0,0,0
548,1474,0,1,2,6,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.2,0.8019507466,11,1,-1,0,-1,6,1,1,2,1,26,3,0.3972404813,0.5473640818,0.3958535083,1.7320508075999999,0.0,0.5,0.5,1,4,8,1,11,2,10,4,0,4,8,0,0,0,0,0,0
549,1475,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.9,0.7,1.1608186766,11,0,-1,1,-1,3,1,1,0,1,104,2,0.44721359549999995,1.0547310769,0.4291852747,3.6055512755000003,0.3,0.4,0.3,1,2,10,4,9,4,9,7,1,2,9,0,1,1,1,0,1
550,1477,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.4,0.7681145748,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6603123478,0.3619392214,3.1622776602,0.1,0.2,0.6,3,3,8,3,10,2,6,8,0,4,11,1,1,0,0,0,0
551,1478,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9,0.5,0.49749371859999997,7,1,0,0,1,1,0,1,2,1,91,2,0.4242640687,0.8474975316,0.3605551275,3.0,0.5,0.4,0.5,2,2,9,2,8,4,9,5,2,3,12,0,0,0,1,1,0
552,1479,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.5111262075,7,1,0,6,0,17,0,1,1,1,104,3,0.5477225575,1.1404019155,-1.0,3.1622776602,0.9,0.0,0.6,2,2,6,5,7,2,7,4,3,6,8,0,0,0,0,0,0
553,1480,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.4643543905,7,1,1,0,0,0,1,0,2,1,46,3,1.2649110640999999,0.8686850040999999,0.30033314839999997,3.6055512755000003,0.6,0.5,0.1,2,2,5,2,10,1,3,5,0,3,9,0,1,0,1,0,0
554,1481,0,5,1,6,1,3,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.5942432162,7,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.7477376346,0.39433488310000003,3.4641016150999997,0.0,0.2,0.7,1,1,7,3,10,2,9,6,0,0,4,0,1,0,0,1,0
555,1483,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.1,0.5425633604,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.738330706,0.3754996671,3.1622776602,0.7,0.1,0.4,2,2,8,2,7,1,7,5,2,3,8,0,1,0,0,1,0
556,1484,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.6,0.3,0.7382411529999999,7,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.8116977921999999,0.36810324640000003,3.4641016150999997,0.4,0.9,0.2,2,2,6,3,8,1,7,9,0,3,11,0,0,1,1,1,0
557,1488,0,3,1,6,0,4,0,0,1,0,0,0,0,0,0,5,1,0,0,0.7,0.6,1.0362190888,7,1,-1,1,-1,16,1,1,2,1,104,2,0.4,0.9720106748999999,0.41472882710000003,3.3166247904,0.2,0.7,0.0,4,3,7,2,7,2,5,7,1,2,6,0,1,1,0,0,0
558,1490,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.7,1.5809411754,10,1,-1,0,1,6,1,1,0,1,104,2,0.44721359549999995,1.0544533659,0.41773197149999997,3.6055512755000003,0.2,0.2,0.2,4,1,8,2,9,2,7,4,0,2,12,1,0,0,0,1,0
559,1491,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.0,0.9453835201,7,1,-1,0,-1,4,1,1,2,1,104,2,0.4,0.7374150743000001,0.41412558479999995,2.8284271247,0.2,0.8,0.5,4,4,9,2,8,2,7,1,2,1,4,0,0,1,0,1,0
560,1493,0,2,1,6,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.4,-1.0,7,1,1,0,0,0,1,1,2,1,34,2,0.4,0.8420275118,0.3144837039,3.3166247904,0.0,0.7,0.4,1,3,10,4,10,2,8,7,3,1,8,0,1,1,0,1,0
561,1496,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.7697402159000001,11,0,0,0,1,10,1,1,2,1,89,2,0.3872983346,0.9788676204000001,0.33615472630000004,3.4641016150999997,0.1,0.0,0.7,2,0,9,4,10,2,5,4,3,4,11,1,1,1,0,0,0
562,1498,0,5,1,10,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.9,1.2346558225,6,1,-1,0,1,6,1,1,0,1,104,3,0.3741657387,0.7434424064,0.393192065,3.3166247904,0.0,0.8,0.1,3,1,9,5,10,3,9,3,1,4,8,0,1,0,1,0,0
563,1502,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.6020797289,10,1,-1,0,0,6,1,0,0,1,33,2,0.3872983346,0.9212594685,-1.0,3.7416573868,0.4,0.1,0.9,1,2,7,1,8,2,4,8,2,4,11,0,1,0,0,1,1
564,1503,0,2,1,8,0,4,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0.1,-1.0,7,1,0,0,1,1,1,1,2,1,65,3,0.316227766,0.6061666574,0.28982753489999996,3.0,0.4,0.1,0.6,3,1,8,3,9,2,10,10,1,4,8,1,0,1,0,1,0
565,1504,0,6,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,1.5213070038999998,11,0,0,0,1,15,1,1,1,1,5,2,0.4242640687,1.0365231137,0.32557641190000003,3.3166247904,0.0,0.8,0.1,2,0,8,4,11,1,7,3,0,6,7,0,0,0,0,0,0
566,1506,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.473682383,7,1,-1,0,-1,0,1,1,2,1,54,3,0.4,0.9573227993000001,0.38262252939999997,3.6055512755000003,0.7,0.9,0.1,2,3,7,3,10,3,5,9,2,4,9,1,1,0,0,0,0
567,1508,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0.5,0.5,0.7292976073,8,1,-1,0,0,1,1,1,0,1,64,1,0.316227766,0.5613443132,0.3619392214,3.1622776602,0.4,0.8,0.1,1,0,3,2,8,3,10,2,2,2,5,0,0,1,1,1,0
568,1510,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.3,0.0,0.7,7,1,-1,0,-1,14,1,1,0,1,104,2,0.316227766,0.6015304173,0.3937003937,2.4494897428,0.9,0.6,0.8,2,0,8,2,9,2,11,7,0,3,4,0,1,1,0,1,0
569,1512,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.1,0.2,-1.0,6,1,-1,8,0,14,1,1,0,1,18,2,0.5656854249000001,1.5166568280000001,0.5656854249000001,3.6055512755000003,0.0,0.9,0.3,0,3,9,4,7,1,11,6,4,4,9,1,1,0,0,1,0
570,1516,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.9,1.3,1.5982412208,7,1,-1,2,-1,0,1,0,2,1,100,0,0.4,0.9871069675,0.423083916,3.6055512755000003,0.0,0.5,0.9,2,0,9,4,9,2,7,5,2,2,9,0,1,1,1,0,0
571,1518,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.1,0.5214163404,11,1,1,0,0,6,1,0,2,1,33,3,0.3872983346,0.9237007852,0.3286335345,3.7416573868,0.4,0.2,0.1,3,3,9,2,8,0,7,5,1,3,3,0,0,1,0,0,1
572,1519,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.4,0.0,0.6471089553,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.6049554317,0.3615245497,2.8284271247,0.9,0.4,0.3,3,1,8,5,11,2,8,6,0,2,7,0,1,0,1,0,0
573,1521,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.0,-1.0,11,1,0,0,1,11,1,1,2,1,44,3,0.44721359549999995,0.8053411576,0.33911649920000003,3.3166247904,0.6,0.6,0.0,2,3,9,3,11,4,10,6,2,3,11,0,1,0,0,1,0
574,1525,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.5,0.2,0.40078048850000003,7,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.6815605574,0.3744329045000001,3.0,0.6,0.6,0.3,0,2,8,2,7,3,7,8,0,3,8,0,0,0,0,1,0
575,1529,0,3,1,5,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.7,0.3,0.9161741101,6,1,-1,0,0,0,1,1,0,1,39,1,0.3160696126,0.6815605574,0.3744329045000001,3.0,0.5,0.1,0.1,2,3,6,1,9,2,5,8,2,4,7,0,0,0,0,0,0
576,1530,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.2,0.4943429983,7,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7699146673999999,0.374566416,3.4641016150999997,0.5,0.2,0.1,2,2,8,2,10,2,4,5,2,6,5,0,0,0,0,1,0
577,1532,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.8,1.4764823059999999,11,0,-1,1,-1,9,1,1,1,1,104,2,0.5744562647,0.9663448215,0.4615192304,3.0,0.2,0.5,0.7,1,4,6,2,8,2,7,10,4,2,11,0,0,1,0,0,0
578,1536,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.0,0.6432340165,11,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.6814696079000001,0.38613469149999996,2.8284271247,0.3,0.0,0.6,2,3,9,2,10,4,4,5,3,1,8,0,0,1,0,1,0
579,1537,0,2,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.3,0.5578978401,7,1,0,0,1,0,1,1,0,1,39,3,0.3160696126,0.6589184727,-1.0,2.8284271247,0.9,0.4,0.9,5,1,7,1,10,1,16,3,2,3,8,0,1,1,0,0,0
580,1539,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.9568829605,4,1,1,0,0,4,1,0,2,1,48,3,0.316227766,0.7554211786,0.3019933774,3.7416573868,0.7,0.4,0.4,1,2,9,2,9,4,11,6,3,4,8,1,1,0,0,0,0
581,1540,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.4,1.166726189,11,1,1,0,0,9,1,0,0,1,21,3,0.316227766,0.8417808749,0.3130495168,3.6055512755000003,0.0,0.2,0.6,1,2,4,4,9,2,12,3,1,2,8,1,1,0,0,1,0
582,1544,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.4,0.0,0.5442885264,7,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.7353668899,0.39749213829999996,2.6457513111,0.9,0.4,0.4,4,4,8,2,10,1,7,5,1,3,4,0,1,1,1,0,1
583,1545,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.6234981957,7,1,-1,0,-1,1,1,1,0,1,80,3,0.316227766,0.7461609735,-1.0,3.6055512755000003,0.7,0.3,0.6,2,0,7,2,7,5,10,5,1,2,9,0,1,1,1,1,0
584,1547,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.1,0.1,-1.0,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6927755889,0.3615245497,3.3166247904,0.2,0.3,0.7,2,3,8,5,11,2,7,5,2,5,5,0,0,1,1,0,0
585,1552,0,2,1,5,0,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.6,0.7044501402,11,0,-1,1,-1,9,1,1,1,1,104,2,0.4242640687,1.2103889137000001,-1.0,3.4641016150999997,0.6,0.1,0.3,2,4,7,4,9,3,13,4,1,3,3,0,1,1,1,0,1
586,1554,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.7,0.9555757427,6,0,-1,0,1,7,1,1,0,1,96,3,0.44721359549999995,0.8326374504999999,0.43011626340000003,2.8284271247,0.3,0.8,0.2,3,1,9,2,6,1,7,7,0,5,7,0,1,0,1,1,0
587,1555,0,5,1,5,1,6,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,1.2,1.2170661445,4,0,-1,0,1,7,1,1,0,1,92,3,0.4,0.7962463592,0.4045985665,3.3166247904,0.2,0.5,0.4,2,3,7,1,11,0,8,5,2,7,9,0,0,0,0,0,0
588,1556,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.2,-1.0,7,1,-1,2,-1,11,1,0,2,1,94,0,0.3741657387,0.8384484884000001,0.43011626340000003,3.7416573868,0.9,0.3,0.6,5,1,7,5,9,3,12,10,3,5,11,0,0,0,0,1,1
589,1557,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,10,1,-1,0,1,11,1,1,0,1,7,3,0.4242640687,0.6818939352,0.4129164564,2.2360679775,0.2,0.7,0.5,2,1,9,2,10,4,11,7,2,6,5,0,1,0,0,0,0
590,1559,0,5,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.8968349995999999,0.3964845520000001,2.8284271247,0.9,0.3,0.3,3,1,7,3,10,1,7,5,0,5,9,0,0,1,1,0,0
591,1563,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.7673004627,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.48962373810000004,0.3307567082,1.0,0.3,0.3,0.5,2,1,5,0,12,1,9,7,0,7,8,0,0,0,0,0,0
592,1564,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.7,0.9027735043,11,1,-1,2,-1,11,0,1,2,1,14,0,0.3741657387,0.700899658,0.4302324953,3.1622776602,0.7,0.0,0.6,2,2,7,4,12,0,12,3,2,4,6,0,0,0,0,0,1
593,1571,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.0,0.3774917218,7,1,-1,0,-1,7,1,1,2,1,104,2,0.44721359549999995,0.8033504222,0.4254409477,2.8284271247,0.8,0.0,0.2,1,0,7,4,9,1,7,8,2,2,7,0,1,0,1,0,0
594,1572,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.8,0.2,0.5744562647,7,1,0,0,0,1,1,1,3,1,85,3,0.3741657387,0.6896819245,0.3435112807,2.6457513111,0.1,0.9,0.5,1,3,10,2,9,3,6,7,2,4,7,0,1,1,0,0,1
595,1574,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.1,0.4015594601,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.5901568639,0.3687817783,2.6457513111,0.4,0.4,0.7,2,2,8,6,12,2,10,9,4,1,4,0,0,1,1,0,0
596,1575,0,2,1,5,1,4,0,1,0,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1.0,10,1,-1,0,1,0,1,1,0,1,43,3,0.4,0.6953356999,0.3663331817,3.0,0.0,0.8,0.2,2,3,9,3,11,2,6,8,1,2,10,0,1,0,0,0,0
597,1578,0,2,4,9,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.3,0.8355387484000001,11,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.7713530561,-1.0,3.6055512755000003,0.8,0.9,0.6,1,0,6,3,10,2,12,6,0,2,7,0,0,0,0,0,0
598,1582,0,1,1,7,0,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,-1.0,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6146792485,0.3583294573,3.0,0.6,0.6,0.4,1,3,10,5,10,4,7,4,1,6,3,1,1,0,0,0,0
599,1583,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.8,1.2619429464,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6836037226,0.34727510710000004,3.6055512755000003,0.8,0.1,0.2,0,0,7,1,9,4,8,9,2,1,7,1,0,1,0,1,0
600,1585,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,1.0,1.3,9,1,1,0,0,10,1,1,2,1,28,3,0.3741657387,0.8597670499,0.3248076354,3.7416573868,0.3,0.5,0.6,4,1,7,2,9,4,11,10,1,1,3,0,0,0,1,0,0
601,1588,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.0,0.6194755847,11,1,0,0,1,0,1,1,2,1,32,1,0.3160696126,0.6345428497,0.2952964612,3.1622776602,0.7,0.7,0.7,2,3,9,1,8,1,9,5,4,7,7,0,1,1,0,0,0
602,1589,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,1,0,1,54,3,0.4,0.9142128439,0.38262252939999997,3.4641016150999997,0.9,0.1,0.9,2,3,7,3,8,4,9,4,1,2,10,0,1,1,0,0,0
603,1592,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.3,0.6294839156,11,1,-1,0,-1,0,1,1,1,1,34,2,0.4,0.8667169937,0.3780211634,3.3166247904,0.9,0.5,0.8,1,2,9,3,9,2,13,2,2,2,10,0,1,0,0,1,0
604,1593,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0.2,-1.0,5,1,1,9,0,14,0,1,2,1,104,2,0.4898979486,1.3195056049,-1.0,3.3166247904,0.1,0.2,0.4,2,3,8,2,10,1,11,7,0,2,10,0,1,0,1,0,0
605,1597,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0.1,0.1,-1.0,8,1,-1,0,0,1,1,0,0,1,64,3,0.316227766,0.7646300353000001,0.3619392214,3.6055512755000003,0.1,0.7,0.8,3,2,7,3,12,2,11,8,0,4,7,1,1,1,0,1,0
606,1598,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.8299096336,7,0,1,0,0,11,1,0,2,1,104,3,0.4,1.0620812252,0.33911649920000003,3.6055512755000003,0.7,0.2,0.7,4,2,9,4,8,1,4,5,1,1,12,0,0,1,1,0,0
607,1599,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.5,0.7373940602,7,0,1,0,1,11,1,1,0,1,30,3,0.44721359549999995,0.9801121541,0.3748332963,3.4641016150999997,0.5,0.8,0.6,3,1,9,4,8,3,7,5,2,7,7,0,0,1,1,1,0
608,1600,0,2,1,7,1,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.3,1.8761663038999998,11,0,1,9,1,15,-1,1,2,1,58,3,0.5477225575,1.7950517385,0.4358898944,3.4641016150999997,0.5,0.2,0.8,3,2,8,2,8,3,6,6,1,6,6,0,0,1,0,1,0
609,1602,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,0.0,-1.0,11,1,1,0,1,0,-1,0,2,1,87,3,0.316227766,0.8087844159,0.2944486373,3.7416573868,0.1,0.4,0.1,1,3,9,1,9,2,14,8,0,3,6,1,1,1,0,1,0
610,1603,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.2,0.514781507,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.7176062135,0.3615245497,3.3166247904,0.5,0.4,0.9,2,1,9,4,7,0,9,4,1,2,3,1,1,1,0,0,1
611,1604,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.2,0.7305819598000001,11,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.6684755075,0.3016620626,3.3166247904,0.2,0.9,0.4,3,0,8,0,9,1,8,10,1,2,5,0,1,0,0,0,1
612,1606,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1.0,4,1,-1,2,1,1,1,1,0,1,1,0,0.4242640687,0.966987099,0.4189272013000001,3.4641016150999997,0.5,0.8,0.4,2,2,8,2,9,2,9,13,1,0,13,0,0,0,0,0,1
613,1609,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.3,0.679613861,7,1,-1,0,-1,1,1,1,3,1,74,3,0.39749213829999996,0.4209149813000001,0.3701351105,0.0,0.9,0.0,0.5,2,2,7,3,11,1,10,7,1,3,7,0,1,1,0,0,0
614,1613,0,5,1,6,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.9807522623,11,1,-1,0,-1,0,1,1,2,1,86,3,0.399374511,0.7169436968999999,0.4062019202,2.2360679775,0.1,0.0,0.1,3,1,7,4,9,2,11,4,3,4,5,0,0,1,1,0,0
615,1614,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.6,0.8,1.1079259903,4,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6927755889,0.3615245497,3.3166247904,0.1,0.0,0.2,3,2,9,1,8,3,9,6,1,2,7,0,1,1,0,0,0
616,1615,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.5645794895,11,1,0,2,1,14,1,1,3,1,104,0,0.4,0.5749595746,0.3224903099,1.4142135624,0.5,0.2,0.5,2,1,8,2,7,1,9,7,2,3,10,0,1,1,1,1,0
617,1619,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.7119515433,7,1,-1,0,-1,1,1,1,2,1,64,3,0.3160696126,0.5299306052,0.3640054945,1.7320508075999999,0.9,0.8,0.9,2,2,10,3,7,1,9,3,1,2,4,0,0,1,0,1,0
618,1622,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.1,0.1,-1.0,7,1,0,0,1,11,1,1,2,1,104,0,0.4,0.3399683991,0.30331501780000003,0.0,0.4,0.7,0.3,1,2,9,3,12,4,5,8,1,4,7,0,0,0,0,1,0
619,1627,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.0,0.8321658489,7,1,-1,0,-1,6,1,1,2,1,26,3,0.3687817783,0.5677270908,0.3456877203,2.2360679775,0.3,0.3,0.0,5,1,9,3,9,3,2,6,1,2,4,0,1,0,0,0,0
620,1629,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,1.2,1.0656570743,9,0,1,9,0,13,-1,0,2,1,104,3,0.5656854249000001,2.0503728748,0.465295605,3.7416573868,0.2,0.6,0.7,1,3,7,1,8,3,6,3,2,4,3,0,1,1,0,0,0
621,1631,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.5,0.3,0.7574628704,11,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.7842588753,-1.0,3.6055512755000003,0.9,0.1,0.5,4,2,9,3,7,2,8,8,2,3,8,0,0,0,0,1,0
622,1634,0,6,1,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,1.0,1.3074306865,6,1,-1,9,1,9,1,0,0,1,104,2,0.44721359549999995,1.4488524955000002,0.4449719092,3.6055512755000003,0.3,0.5,0.2,3,0,7,3,9,3,11,1,2,3,4,0,0,1,0,0,1
